Name,Type,URL,Image_URL,Second_Image_URL,Color
Black Cotton Ami de Coeur T-Shirt,T-Shirt,https://www.amiparis.com/en-us/products/black-cotton-red-ami-de-coeur-t-shirt-bfuts035724001,https://www.amiparis.com/cdn/shop/files/51776634a7e18c84edaff4af45e7457b_9ea6e559-c486-4331-8284-f1a4d6cccade.jpg?v=1732851927&width=500,https://www.amiparis.com/cdn/shop/files/c395f2a7523648420ba8d212c76739f1_f9f257c8-a751-4ab1-9f48-a568a8bcb3d3.jpg?v=1732851927&width=2560,BLACK
Black Cotton Ami de Coeur Polo Shirt,Shirt,https://www.amiparis.com/en-us/products/black-cotton-ami-de-coeur-polo-shirt-bfupl001760001,https://www.amiparis.com/cdn/shop/files/f1255512bd89c1410e2263874ed99bfe_b3adb531-e0e5-4a38-93d9-2f550b890d78.jpg?v=1732851670&width=500,https://www.amiparis.com/cdn/shop/files/f9a51d6306bf41146059a68323442df9_cffae6fd-264a-403c-9419-85b09da5eb8b.jpg?v=1732851670&width=2560,BLACK
Black Cotton Ami de Coeur Long Sleeves T-Shirt,T-Shirt,https://www.amiparis.com/en-us/products/black-cotton-red-ami-de-coeur-long-sleeves-t-shirt-bfuts235724001,https://www.amiparis.com/cdn/shop/files/eab38492b13bd445a9207ae79779cfa8_ec8dad62-1a02-4376-957f-66ca97e9f3bf.jpg?v=1732851945&width=500,https://www.amiparis.com/cdn/shop/files/0e4400ac3d87d8361765837a0192ec1d_c252ee4e-4b6e-45cb-a626-755dc3d31fb0.jpg?v=1732851945&width=2560,BLACK
Ami de Coeur Sweatshirt,Sweatshirt,https://www.amiparis.com/en-us/products/black-cotton-ami-de-coeur-sweatshirt-usw040je0091001,https://www.amiparis.com/cdn/shop/files/2772db21e261bae8a959fb3c1e606e02.jpg?v=1732871343&width=500,https://www.amiparis.com/cdn/shop/files/6482efc5e43654cf2750e016e67b51e2_13d5cca4-fd32-4252-99d4-102a1cce2e3c.jpg?v=1732871343&width=2560,BLACK
Ami de Coeur Hoodie,Hoodie,https://www.amiparis.com/en-us/products/black-cotton-ami-de-coeur-hoodie-usw240je0091001,https://www.amiparis.com/cdn/shop/files/0e455c2cdff52d8cec7d0d39afc62004_d71ad5d3-0c75-4ecb-ab7c-f7214509feb6.jpg?v=1732874323&width=500,https://www.amiparis.com/cdn/shop/files/ceb0b322ec61dd46194b5d4b152ed820_a275af45-4808-4cec-8510-6fe824026811.jpg?v=1732874323&width=2560,BLACK
Grey Wool Ami de Coeur Sweater,Sweater,https://www.amiparis.com/en-us/products/grey-wool-red-ami-de-coeur-sweater-bfuks006018084,https://www.amiparis.com/cdn/shop/files/c86be764106bfa566c77b3c6e9b7b74a_38064d85-f53a-4169-85e1-1ad600dbd3c4.jpg?v=1732851723&width=500,https://www.amiparis.com/cdn/shop/files/fd898a9eaeac050803ddfa5e530a420e_fba5f73b-2ab2-4e78-bc7b-c9e3a9385859.jpg?v=1732851723&width=2560,HEATHER GREY/RED
Grey Wool Ami de Coeur Sweater,Sweater,https://www.amiparis.com/en-us/products/grey-wool-red-ami-de-coeur-sweater-bfuks406018084,https://www.amiparis.com/cdn/shop/files/5ef83592b4d4140fb7a8d32d2314e697_c23cc8cc-1203-4083-bab2-57d379f32d65.jpg?v=1732851638&width=500,https://www.amiparis.com/cdn/shop/files/4390a9081b091d6ebac40ddd9a95591b_2461a52a-9fa3-47d5-9e59-88375903bb76.jpg?v=1732851639&width=2560,HEATHER GREY/RED
Grey Wool Ami de Coeur Cardigan,Cardigan,https://www.amiparis.com/en-us/products/grey-wool-red-ami-de-coeur-cardigan-bfukc006018084,https://www.amiparis.com/cdn/shop/files/90cbbf88a4e5238ac593a0115e1fb9f3.jpg?v=1732851663&width=500,https://www.amiparis.com/cdn/shop/files/9d934227b433fb0821d5b44f1a4848f6_6b715380-3d7b-4e20-8733-a7fadb51e112.jpg?v=1732851663&width=2560,HEATHER GREY/RED
White Wool Ami de Coeur Sweater,Sweater,https://www.amiparis.com/en-us/products/white-ash-grey-wool-red-ami-de-coeur-sweater-bfuks006018154,https://www.amiparis.com/cdn/shop/files/ed48a0142edad39d003e05ffee6fcde4.jpg?v=1732851722&width=500,https://www.amiparis.com/cdn/shop/files/d2e38763dbf16571320c7b9e0decf9f1_30c2132b-1b0c-4e25-ab64-6946f54b1290.jpg?v=1732851722&width=2560,OFF WHITE/ RED
White Wool Ami de Coeur Sweater,Sweater,https://www.amiparis.com/en-us/products/white-bottle-green-wool-red-ami-de-coeur-sweater-bfuks406018154,https://www.amiparis.com/cdn/shop/files/bea02b11a97e96cda93310895c2b5d7d_ed38544a-00ac-4968-8f5d-ebbccc00244f.jpg?v=1732851667&width=500,https://www.amiparis.com/cdn/shop/files/6bb4ce8f1f9f26889c10d06d4d5d1575_d14de018-3f0b-486e-ab97-8c622f9ddc94.jpg?v=1732851667&width=2560,OFF WHITE/ RED
White Wool Ami de Coeur Cardigan,Cardigan,https://www.amiparis.com/en-us/products/white-wool-red-ami-de-coeur-cardigan-bfukc006018154,https://www.amiparis.com/cdn/shop/files/e2034080c51831b8716daa06ee36ff33_69a27394-6955-4c9b-bbe6-a9d2ba53c16a.jpg?v=1732851665&width=500,https://www.amiparis.com/cdn/shop/files/a1fa6c50312e7d2fff2e8ed2f530d9dc_f11f1a41-0f1b-482c-88cc-967542e34017.jpg?v=1732851665&width=2560,OFF WHITE/ RED
Boxy Fit Shirt,Shirt,https://www.amiparis.com/en-us/products/white-cotton-boxy-fit-shirt-ush176co0063100,https://www.amiparis.com/cdn/shop/files/5e95a4c1ac011d09d01c74190ce61528_0e2f084a-947b-4c3f-a501-4e3b0abc26b5.jpg?v=1732870286&width=500,https://www.amiparis.com/cdn/shop/files/6e5b72080ed274e5e8ce5f268d6010ac_dc11b788-4971-4119-99cd-09ae12b78ad9.jpg?v=1732870286&width=2560,WHITE
Ami de Coeur T-shirt,T-shirt,https://www.amiparis.com/en-us/products/white-cotton-ami-de-coeur-t-shirt-uts003724100,https://www.amiparis.com/cdn/shop/files/4d901d3fc42bee11eb50b92d044aa53f_5f62e05e-4143-443e-8b99-1bd01d961c63.jpg?v=1732874651&width=500,https://www.amiparis.com/cdn/shop/files/7f5f48f072fc5a80f766183acb276026_753da6b8-fc77-4fb7-a8cb-94545f3396b6.jpg?v=1732874651&width=2560,WHITE
White Cotton Ami de Coeur T-Shirt,T-Shirt,https://www.amiparis.com/en-us/products/white-cotton-red-ami-de-coeur-t-shirt-bfuts035724100,https://www.amiparis.com/cdn/shop/files/68088405acceb7de0094a7aeae87e3d6_a74cbfe3-7e12-4bec-a791-dac50b7c52bd.jpg?v=1732851939&width=500,https://www.amiparis.com/cdn/shop/files/18e30246620fb6f7ccf906acf2403203_c8e13c7b-223e-4a9d-80dd-b3bbd45b4f1c.jpg?v=1732851939&width=2560,WHITE
Embroidered Peplum Jacket,Jacket,https://www.amiparis.com/en-us/products/black-wool-embroidered-peplum-jacket-fbv209wv0039001,https://www.amiparis.com/cdn/shop/files/35121d4f918597fc32ccebc66c65c313_9c521eee-2d32-409f-b847-76be03886955.jpg?v=1732841269&width=500,https://www.amiparis.com/cdn/shop/files/46bdeb884358180422661d67a730223d_6a7f2385-bbf3-4c18-ab97-6196e7c1eb6c.jpg?v=1732841269&width=2560,BLACK
Embroidered Top,Top,https://www.amiparis.com/en-us/products/black-sequins-embroidered-top-ftp319gl0023001,https://www.amiparis.com/cdn/shop/files/eef599f71eb0f9eefee533dae83d7a43_a5c9d0e7-a3b5-4deb-9cb2-e65bd9fde63c.jpg?v=1732841991&width=500,https://www.amiparis.com/cdn/shop/files/39e1ac82f9a98587b8f0d452f7f1c9fb_6edf0d39-fc1f-4a85-9799-eedea1cd9504.jpg?v=1732841991&width=2560,BLACK
Flare Fit Trousers,Trousers,https://www.amiparis.com/en-us/products/black-wool-flare-fit-trousers-ftr415vi0007001,https://www.amiparis.com/cdn/shop/files/0765b69ac1c16da55ce56951be75bfcc_13768e81-bac6-47ac-82bb-18ef1ed46855.jpg?v=1732841937&width=500,https://www.amiparis.com/cdn/shop/files/ed00397f9fa2716f99bb8cb1bdd8afd5_32c69736-d744-4ff3-a373-5ec5ed59a3fa.jpg?v=1732841937&width=2560,BLACK
Bleu Blanc Rouge Hoodie,Hoodie,https://www.amiparis.com/en-us/products/black-cotton-la-plage-ami-hoodie-spusw229730001,https://www.amiparis.com/cdn/shop/files/0988557c858391ce0097da8c3e917660.jpg?v=1732872223&width=500,https://www.amiparis.com/cdn/shop/files/378a34b98fbc0fbd1a153fdee9431539_c1a6d8e3-a184-4a53-8c09-a2fb3fd9e030.jpg?v=1732872223&width=2560,BLACK
Navy Wool Ami de Coeur Cardigan,Cardigan,https://www.amiparis.com/en-us/products/blue-wool-red-ami-de-coeur-cardigan-bffkc111kn0025430,https://www.amiparis.com/cdn/shop/files/8e1d827072651782dfac1b2507d51e95.jpg?v=1732851475&width=500,https://www.amiparis.com/cdn/shop/files/77acb9f961e56bee160a0c05eebbcdba.jpg?v=1732851475&width=2560,NIGHT BLUE
Navy Cotton Ami de Coeur T-Shirt,T-Shirt,https://www.amiparis.com/en-us/products/blue-cotton-ami-de-coeur-t-shirt-bfuts003724430,https://www.amiparis.com/cdn/shop/files/e7c766f61e5df1c7fd03a5b89ed5c339_d6301173-2dcf-42c8-a996-4eef02f69806.jpg?v=1732851917&width=500,https://www.amiparis.com/cdn/shop/files/6b9d87687778fea7f9866bec6f882e9d_8ae20ba8-14af-48bc-963d-ecb9e28cd8c8.jpg?v=1732851917&width=2560,NIGHT BLUE
Navy Cotton Ami de Coeur Hoodie,Hoodie,https://www.amiparis.com/en-us/products/blue-cotton-red-ami-de-coeur-hoodie-bfusw235730430,https://www.amiparis.com/cdn/shop/files/3fc59047b7ecd9729684430a1c607cab_b63f622b-755c-45c8-a252-b26ee593a59f.jpg?v=1732851907&width=500,https://www.amiparis.com/cdn/shop/files/7bc0a63ea98c34d827ed715371716640_4c0008c8-800e-44da-b00b-a55810aa6ad2.jpg?v=1732851907&width=2560,NIGHT BLUE
Navy Cotton Ami de Coeur Sweatshirt,Sweatshirt,https://www.amiparis.com/en-us/products/blue-cotton-red-ami-de-coeur-sweatshirt-bfusw035730430,https://www.amiparis.com/cdn/shop/files/a10d168b02fe21fc52564c6fd134ecbf_ad082477-1710-4858-bec2-150079f90b03.jpg?v=1732851891&width=500,https://www.amiparis.com/cdn/shop/files/ebf92c536ca9e8d31ad3402663b41837_3925e5d7-992a-4cd5-973c-c35abd8123bc.jpg?v=1732851891&width=2560,NIGHT BLUE
Navy Cotton Ami de Coeur T-Shirt,T-Shirt,https://www.amiparis.com/en-us/products/blue-cotton-red-ami-de-coeur-t-shirt-bfuts035724430,https://www.amiparis.com/cdn/shop/files/af3f8becada7a37e94ef7322ee5281a1.jpg?v=1732852101&width=500,https://www.amiparis.com/cdn/shop/files/27e54f527c5bf07d2b5ee768dc226ec8_6df161ea-f26a-439e-be12-0afc24ae36be.jpg?v=1732852101&width=2560,NIGHT BLUE
Grey Cotton Ami de Coeur Zipped Hoodie,Hoodie,https://www.amiparis.com/en-us/products/grey-cotton-red-ami-de-coeur-zipped-hoodie-bfusw4357300951,https://www.amiparis.com/cdn/shop/files/fc8aa5a0c5f86432192ce8e1ecd4b169_047b05df-1c06-4cff-ad63-ac7ba4d24040.jpg?v=1732851915&width=500,https://www.amiparis.com/cdn/shop/files/587bc2229fa320dd19899a64d2dfb083_3eb09d11-860e-4be6-bff0-96b3f9bcf2f5.jpg?v=1732851915&width=2560,HEATHER ASH GREY
Grey Cotton Ami de Coeur Sweatshirt,Sweatshirt,https://www.amiparis.com/en-us/products/grey-cotton-red-ami-de-coeur-sweatshirt-bfusw0357300951,https://www.amiparis.com/cdn/shop/files/7b9f0e09e4c8b418ae3a51f00136dbe8.jpg?v=1732851887&width=500,https://www.amiparis.com/cdn/shop/files/c4c73ff592c2b2341a492a3043226b15_843b2708-efab-4585-9b67-3c41716d74d4.jpg?v=1732851887&width=2560,HEATHER ASH GREY
Grey Cotton Ami de Coeur Polo Shirt,Shirt,https://www.amiparis.com/en-us/products/grey-cotton-ami-de-coeur-polo-shirt-bfupl0017600951,https://www.amiparis.com/cdn/shop/files/10adcd33d862d6b9a4000a5afd9fb7ab.jpg?v=1732851498&width=500,https://www.amiparis.com/cdn/shop/files/baf08e0c67c643b02a4c07f7193a750d_997085bb-b455-41f2-894e-c8ffc160c240.jpg?v=1732851498&width=2560,HEATHER ASH GREY
Black Cotton Button-Down Ami de Coeur Shirt,Shirt,https://www.amiparis.com/en-us/products/black-cotton-button-down-ami-de-coeur-shirt-bfush063co0087039,https://www.amiparis.com/cdn/shop/files/2ee235080df16ee9b5ef2f2512186702.jpg?v=1732851866&width=500,https://www.amiparis.com/cdn/shop/files/0e1f437b356031b4d6d389f1d8a017b4_3344fc0c-9b72-4ae6-97e4-a5dff19953b9.jpg?v=1732851866&width=2560,BLACK/NATURAL WHITE
Grey Cotton Ami de Coeur T-Shirt,T-Shirt,https://www.amiparis.com/en-us/products/grey-cotton-red-ami-de-coeur-t-shirt-bfuts0357240951,https://www.amiparis.com/cdn/shop/files/07ed5c77530323f6d06241fd91873ec9_7c63d9a2-5bef-4dfd-b86c-8758eac355a8.jpg?v=1732852095&width=500,https://www.amiparis.com/cdn/shop/files/41dcb87c4ab4ae968b75993c1e4a541c_a8e08783-4b56-4a02-971f-32717ef23637.jpg?v=1732852095&width=2560,HEATHER ASH GREY
Grey Cotton Ami de Coeur Long Sleeves T-Shirt,T-Shirt,https://www.amiparis.com/en-us/products/grey-cotton-red-ami-de-coeur-long-sleeves-t-shirt-bfuts2357240951,https://www.amiparis.com/cdn/shop/files/ab9bc63eb563a7252e7a975ad403ba06_2b675082-cab9-43b2-8984-0cbe9f647629.jpg?v=1732851951&width=500,https://www.amiparis.com/cdn/shop/files/c4fbcf9dca37255c4b1b3a01ba43fd1d_2fc1026d-836b-4829-ab34-c9de7b89906d.jpg?v=1732851951&width=2560,HEATHER ASH GREY
Ami de Coeur Boxy Fit Hoodie,Hoodie,https://www.amiparis.com/en-us/products/black-cotton-ami-de-coeur-boxy-fit-hoodie-bfusw205747001,https://www.amiparis.com/cdn/shop/files/46b9618eaf71baa85b97c2cf4533bc64_84564e7a-9504-4d53-b66b-2a8650d7fb2c.jpg?v=1732839824&width=500,https://www.amiparis.com/cdn/shop/files/c82cacb5bfdea003efbbffa61cb6ae71_b91abd16-728c-4803-b3b9-f0208a124d93.jpg?v=1732839824&width=2560,BLACK
Black Cotton Ami de Coeur Sweatshirt,Sweatshirt,https://www.amiparis.com/en-us/products/black-cotton-red-ami-de-coeur-sweatshirt-bfusw035730001,https://www.amiparis.com/cdn/shop/files/c833fda1c713de3c2473f97a56bf4aba_089f772f-9b57-4072-8615-18ca65af5cd0.jpg?v=1732852070&width=500,https://www.amiparis.com/cdn/shop/files/d9bd9bb36eebd7dbccf8015e2c27d56a_8e8b5cdb-3acd-4aa9-9ea0-8510c3e1281d.jpg?v=1732852070&width=2560,BLACK
Black Wool Ami de Coeur Crew Neck Sweater,Sweater,https://www.amiparis.com/en-us/products/black-wool-red-ami-de-coeur-sweater-bffks111kn0025001,https://www.amiparis.com/cdn/shop/files/f7d997abf42ed9eba1d4ba3fef6b0cba.jpg?v=1732852209&width=500,https://www.amiparis.com/cdn/shop/files/3eccab8ef1181aca7d8e4f180bf66be9.jpg?v=1732852209&width=2560,BLACK
Black Cotton Ami de Coeur Zipped Hoodie,Hoodie,https://www.amiparis.com/en-us/products/black-cotton-red-ami-de-coeur-zipped-hoodie-bfusw435730001,https://www.amiparis.com/cdn/shop/files/b5da270490c55e85196a281097ad552d_4bdda2c5-7acd-40fe-8b61-4ce9b4bd3683.jpg?v=1732852215&width=500,https://www.amiparis.com/cdn/shop/files/d66e6ddf37326a1ccec9c6d70be0bbd1_5efa3a69-cfb9-43f5-b982-8f6d5f032716.jpg?v=1732852215&width=2560,BLACK
Ami De Coeur Crop T-shirt,T-shirt,https://www.amiparis.com/en-us/products/green-cotton-ami-de-coeur-crop-t-shirt-spfts01972600317,https://www.amiparis.com/cdn/shop/files/1bbf3804addc4fc359d8118bd24b11fa_f04d2252-a2b2-48c8-9b5e-55939412e917.jpg?v=1732842379&width=500,https://www.amiparis.com/cdn/shop/files/fe78a0a21daa3e0919cae15ead78bc42_9c39d2df-a347-4d3a-86e0-e9d8a5f2d995.jpg?v=1732842379&width=2560,WHITE/SAGE
White Cotton Button-Down Ami de Coeur Shirt,Shirt,https://www.amiparis.com/en-us/products/white-cotton-button-down-ami-de-coeur-shirt-bfush063co0031168,https://www.amiparis.com/cdn/shop/files/3678a8ab570ad61a014c0cdfc44f4436_b9aeea19-3001-46f6-b25d-96d7a668425e.jpg?v=1732851857&width=500,https://www.amiparis.com/cdn/shop/files/5da606d9ce72c5804475041a56541f16_7edd81ca-4af6-4f16-9c6a-785d87fe8385.jpg?v=1732851857&width=2560,NATURAL WHITE
Blue Cotton Button-Down Ami de Coeur Shirt,Shirt,https://www.amiparis.com/en-us/products/blue-cotton-button-down-ami-de-coeur-shirt-bfush063co0031450,https://www.amiparis.com/cdn/shop/files/235805d3cfa7d1f046f5959cde68f791.jpg?v=1732852238&width=500,https://www.amiparis.com/cdn/shop/files/ba9f0edc51beea39d80be2247f534990_d3ed0bd8-3219-4ab1-b4d0-48cd49a66301.jpg?v=1732852238&width=2560,SKY BLUE
Blue Cotton Button-Down Ami de Coeur Shirt,Shirt,https://www.amiparis.com/en-us/products/blue-cotton-button-down-ami-de-coeur-shirt-bfush063co0087475,https://www.amiparis.com/cdn/shop/files/64fd9152592cac8b595a40c4c236c047.jpg?v=1732851954&width=500,https://www.amiparis.com/cdn/shop/files/587aa2bf3d1b3f92d5153c3aecec1417_aaf567da-9210-4c19-892b-25674c000b97.jpg?v=1732851954&width=2560,SKY BLUE/NATURAL WHITE
Boxy Fit Shirt,Shirt,https://www.amiparis.com/en-us/products/blue-cotton-boxy-fit-shirt-bfush130co0021475,https://www.amiparis.com/cdn/shop/files/dc88f67123fce161055d35fbdbb2d1f1_ba23cae5-3dbc-48a8-941c-0d796c2ce689.jpg?v=1732841354&width=500,https://www.amiparis.com/cdn/shop/files/e3e72af6d5bcf9ccdacc66d8e4c94195_dc1f6081-a866-440d-a537-bc984f954cb1.jpg?v=1732841354&width=2560,SKY BLUE/NATURAL WHITE
Ami de Coeur Classic Shirt,Shirt,https://www.amiparis.com/en-us/products/blue-cotton-ami-de-coeur-classic-shirt-ush160co0031484,https://www.amiparis.com/cdn/shop/files/263001fc1f37a00c1216fb0999cfe1a0_67a47900-ea13-41f1-b061-6a2a09a48181.jpg?v=1732840991&width=500,https://www.amiparis.com/cdn/shop/files/8fe3620b4e08af1dae262d045397d244_c263a653-e55d-4763-8b41-413adfc8f6ea.jpg?v=1732840991&width=2560,CASHMERE BLUE
Embroidered Long Dress,Dress,https://www.amiparis.com/en-us/products/green-sequins-embroidered-long-dress-fdr220gl0022351,https://www.amiparis.com/cdn/shop/files/8f59d20bec8e9251a2732c7448643e77.jpg?v=1732842007&width=500,https://www.amiparis.com/cdn/shop/files/108f22ba941520bf8bc2c29be2bcc5a7.jpg?v=1732842007&width=2560,OLIVE
Embroidered Shirt,Shirt,https://www.amiparis.com/en-us/products/green-sequins-embroidered-shirt-ush508gl0024351,https://www.amiparis.com/cdn/shop/files/851d04c21fa024b2a97c966ac2134475.jpg?v=1732842365&width=500,https://www.amiparis.com/cdn/shop/files/6442a2dc7969fb2356a6d03cab6f57e0_95ced7c6-38a5-4e2c-bc06-edcf775ac7d3.jpg?v=1732842365&width=2560,OLIVE
Embroidered Skirt,Skirt,https://www.amiparis.com/en-us/products/green-sequins-embroidered-skirt-fsk222gl0027351,https://www.amiparis.com/cdn/shop/files/8ab177dd256aa8cdd6df10d9402de373_1bd80673-ca82-437a-b8c5-75b331067f8f.jpg?v=1732841470&width=500,https://www.amiparis.com/cdn/shop/files/7d247c6af4f4e7988a66aef731f880e0_b32f94ce-2059-4d8b-b470-045f7aa474d8.jpg?v=1732841470&width=2560,OLIVE
White Cotton Ami de Coeur Polo Shirt,Shirt,https://www.amiparis.com/en-us/products/white-cotton-ami-de-coeur-polo-shirt-bfupl001760100,https://www.amiparis.com/cdn/shop/files/e2c596ac5d599bad25c66b8ada1dce1d_b7002bee-79db-42be-bdfa-6e23f6661b0c.jpg?v=1732851670&width=500,https://www.amiparis.com/cdn/shop/files/6577ef5dc9949a98d63f34fffbb0588e_1a3b2880-6f51-4396-9d51-558cfa1d6c84.jpg?v=1732851670&width=2560,WHITE
Flare Fit Jeans,Jeans,https://www.amiparis.com/en-us/products/blue-denim-flare-fit-jeans-ftr420de0011402,https://www.amiparis.com/cdn/shop/files/95e65c8b0ba9e039f1ab0fb87f367bcb_8f68aad1-f651-45e6-8f45-bfe2179c5053.jpg?v=1732842626&width=500,https://www.amiparis.com/cdn/shop/files/aea16c8f8c7ee7a6776ac4b85edb6ee1.jpg?v=1732842626&width=2560,INDIGO
Ami Alexandre Mattiussi Sweatshirt,Sweatshirt,https://www.amiparis.com/en-us/products/black-cotton-ami-alexandre-mattiussi-sweatshirt-usw024747001,https://www.amiparis.com/cdn/shop/files/68f9da21350366fc02b537d216883eb4.jpg?v=1732851419&width=500,https://www.amiparis.com/cdn/shop/files/c36cfc4f6aad4e2f6d99baee68f55c11.jpg?v=1732851419&width=2560,BLACK
Ami Alexandre Mattiussi T-shirt,T-shirt,https://www.amiparis.com/en-us/products/black-cotton-ami-alexandre-mattiussi-t-shirt-uts024726001,https://www.amiparis.com/cdn/shop/files/32f29edb85b0f4cd931180b7619c3992_c7efc3e8-c068-4972-87e7-622fc36a5d97.jpg?v=1732873545&width=500,https://www.amiparis.com/cdn/shop/files/c2c006f85a6534f69bbb5120a8baae32_aabef217-53fc-49d0-9e45-d01c28633680.jpg?v=1732873545&width=2560,BLACK
Long Sleeve Ami Alexandre Mattiussi T-shirt,T-shirt,https://www.amiparis.com/en-us/products/black-cotton-long-sleeve-ami-alexandre-mattiussi-t-shirt-uts224726001,https://www.amiparis.com/cdn/shop/files/eaae33382510b9528489aa12288ea1f6.jpg?v=1732842250&width=500,https://www.amiparis.com/cdn/shop/files/dff6a52f819f8de65aff44ffb079bb99_7c2776b9-dc02-47ec-b8e6-eb169d8390f6.jpg?v=1732842250&width=2560,BLACK
Ami de Coeur Boxy Fit Sweatshirt,Sweatshirt,https://www.amiparis.com/en-us/products/black-cotton-ami-de-coeur-boxy-fit-sweatshirt-bfusw005747001,https://www.amiparis.com/cdn/shop/files/03e3f709c6e0e4c546d06f3d1a06019b.jpg?v=1732841730&width=500,https://www.amiparis.com/cdn/shop/files/cf2fc5390ede0f8453ea65e1202aaac6_a5dcfc4f-810e-4ef3-a5d2-5ffa2d35824c.jpg?v=1732841730&width=2560,BLACK
Red Ami de Coeur Cardigan,Cardigan,https://www.amiparis.com/en-us/products/black-wool-red-ami-de-coeur-cardigan-fkc111kn0025001,https://www.amiparis.com/cdn/shop/files/b1ab24c2c5b01f561cd1fd7300ed741d_94bb3139-8ac9-4cf6-9d28-6da3dbe9af8f.jpg?v=1732839764&width=500,https://www.amiparis.com/cdn/shop/files/e2e862027d36c3ccc99e598a89e2786a_b0e6993b-6af9-4ae3-878b-7ebce969394d.jpg?v=1732839764&width=2560,BLACK
Red Ami de Coeur Sweater,Sweater,https://www.amiparis.com/en-us/products/blue-wool-red-ami-de-coeur-sweater-uks4060184005,https://www.amiparis.com/cdn/shop/files/75ad2dde2f58a6b6ef76475b54c1eb8b.jpg?v=1732840899&width=500,https://www.amiparis.com/cdn/shop/files/b4d387bd975a03651dde2ee95f1df444_d7c25782-9d22-44da-83ac-d3ff756e086e.jpg?v=1732840899&width=2560,NIGHT BLUE/RED
Red Ami de Coeur Sweater,Sweater,https://www.amiparis.com/en-us/products/blue-wool-red-ami-de-coeur-sweater-uks0060184005,https://www.amiparis.com/cdn/shop/files/7c7226c82cb348a2db56373ab8a24bf5.jpg?v=1732840058&width=500,https://www.amiparis.com/cdn/shop/files/059806860d0780774a32f70d7980aff3_032067bd-7afe-460e-95a0-967077875f07.jpg?v=1732840058&width=2560,NIGHT BLUE/RED
Red Ami de Coeur Hoodie,Hoodie,https://www.amiparis.com/en-us/products/blue-cotton-red-ami-de-coeur-hoodie-usw205747430,https://www.amiparis.com/cdn/shop/files/da546f512dc097d04b27d2a69e0d865e_689587c7-9ddb-4291-8a9f-3b75e631405c.jpg?v=1732841296&width=500,https://www.amiparis.com/cdn/shop/files/5f6df217290ffd2fc5e2ca9759baccb5_d1219848-ff2c-47fa-b7e6-0c35e119f28f.jpg?v=1732841296&width=2560,NIGHT BLUE
Ami de Coeur T-shirt,T-shirt,https://www.amiparis.com/en-us/products/blue-cotton-ami-de-coeur-t-shirt-uts005726430,https://www.amiparis.com/cdn/shop/files/df5d30b4d272595532b2b10e98bf186d.jpg?v=1732840959&width=500,https://www.amiparis.com/cdn/shop/files/d899563aedbfbefeb9d2071b0cae40e4_3802f8db-abf7-4c53-8542-bc8f9a605f8e.jpg?v=1732840959&width=2560,NIGHT BLUE
Red Ami de Coeur Cardigan,Cardigan,https://www.amiparis.com/en-us/products/blue-wool-red-ami-de-coeur-cardigan-ukc0060184005,https://www.amiparis.com/cdn/shop/files/926c691cc11bc84bddf62f305e614cff_3459be06-f3e6-453d-949e-0c3dd274f6e7.jpg?v=1732840017&width=500,https://www.amiparis.com/cdn/shop/files/621948a2ab49225f9359a0a0376643bd_5daafe2c-a64e-41b5-982f-dc5f6f90ba16.jpg?v=1732840017&width=2560,NIGHT BLUE/RED
Ami de Coeur Sweatshirt,Sweatshirt,https://www.amiparis.com/en-us/products/black-cotton-ami-de-coeur-sweatshirt-usw003730001,https://www.amiparis.com/cdn/shop/files/98667a9ea3f114a2fab1da7da883e403_cea61a5b-79d1-4682-b794-a10049201152.jpg?v=1732841033&width=500,https://www.amiparis.com/cdn/shop/files/86a2cd459d29875cdf7847b4c5b60e98_e1938661-923c-47d4-9ec5-fa1ea68bd441.jpg?v=1732841033&width=2560,BLACK
Flare Fit Trousers,Trousers,https://www.amiparis.com/en-us/products/black-cotton-flare-fit-trousers-ftr420co0009001,https://www.amiparis.com/cdn/shop/files/d98b84e77dfa632c8df33de78ce2fb9c.jpg?v=1732843446&width=500,https://www.amiparis.com/cdn/shop/files/0aeca555fc16b4faee490b0f0bf901e2.jpg?v=1732843446&width=2560,BLACK
Hooded Ami Alexandre Mattiussi Windbreaker,Windbreaker,https://www.amiparis.com/en-us/products/black-cotton-hooded-ami-alexandre-mattiussi-windbreaker-ujk101pa0007001,https://www.amiparis.com/cdn/shop/files/869a427bc7db198cc7f4aa184abaf921_c9b3cb6b-df7d-43ff-b65f-1e1b644a3d0f.jpg?v=1732851339&width=500,https://www.amiparis.com/cdn/shop/files/c278035d503cbba58f76022a005710ff_8eefa221-a942-494a-a232-898658dd482c.jpg?v=1732851339&width=2560,BLACK
Boxy Fit Shirt,Shirt,https://www.amiparis.com/en-us/products/black-leather-boxy-fit-shirt-ush136lh0032001,https://www.amiparis.com/cdn/shop/files/7093ec20eec2c8165320a8c52c5a327a.jpg?v=1732842222&width=500,https://www.amiparis.com/cdn/shop/files/140c4cef6da602d2cbd05a6ed43f888f_5a30b5ef-c1e7-4dac-ad8f-10b1d7fcaad9.jpg?v=1732842222&width=2560,BLACK
