Name,Type,URL,Image_URL
Boxy Fit Shirt,Shirt,https://www.amiparis.com/en-us/products/black-leather-boxy-fit-shirt-ush136lh0032001,https://www.amiparis.com/cdn/shop/files/7093ec20eec2c8165320a8c52c5a327a.jpg?v=1732842222&width=500
Straight Fit Trousers,Trousers,https://www.amiparis.com/en-us/products/black-leather-straight-fit-trousers-utr509lh0031001,https://www.amiparis.com/cdn/shop/files/9611e566bc3af191635c6bf8b77405df_3e6fd4a4-22dc-4cf8-a053-f6bdedd99e88.jpg?v=1732843034&width=500
Ami de Coeur T-shirt,T-shirt,https://www.amiparis.com/en-us/products/white-blue-cotton-ami-de-coeur-t-shirt-sputs02272600317,https://www.amiparis.com/cdn/shop/files/2dd8a497255b3f5ac7a4cfa49f2299cf.jpg?v=1732851437&width=500
Ami De Coeur Crop T-shirt,T-shirt,https://www.amiparis.com/en-us/products/blue-cotton-ami-de-coeur-crop-t-shirt-spfts01972600484,https://www.amiparis.com/cdn/shop/files/e88ee9b0324dc00e5ed2c6fb383fb712.jpg?v=1732843234&width=500
Ami de Coeur T-shirt,T-shirt,https://www.amiparis.com/en-us/products/grey-blue-cotton-ami-de-coeur-t-shirt-sputs02272600484,https://www.amiparis.com/cdn/shop/files/abb308cb6cc85e7e35ab3e8d24fdf3b8_85944ad7-8a30-4f18-932e-118b2af732d7.jpg?v=1732842938&width=500
Padded Jacket,Jacket,https://www.amiparis.com/en-us/products/black-leather-padded-jacket-ujk031lh0029001,https://www.amiparis.com/cdn/shop/files/67800e560e1a7fc632bab0f1ef161620.jpg?v=1732840085&width=500
Ami de Coeur Sweatshirt,Sweatshirt,https://www.amiparis.com/en-us/products/blue-cotton-ami-de-coeur-sweatshirt-usw005747430,https://www.amiparis.com/cdn/shop/files/eb0643134521a38d43c83865393c6e93.jpg?v=1732842209&width=500
Embroidered Skirt,Skirt,https://www.amiparis.com/en-us/products/silver-sequins-embroidered-skirt-fsk222gl0027900,https://www.amiparis.com/cdn/shop/files/bee3fe9767ab38741cd504a74acff676.jpg?v=1732842212&width=500
Hoodie Bleu Blanc Rouge,Rouge,https://www.amiparis.com/en-us/products/white-cotton-la-plage-ami-hoodie-spusw229730130,https://www.amiparis.com/cdn/shop/files/b32c2efb2af3a3271ddbf0107f43819b_51362349-3515-47b6-85b2-85c5e6f2e148.jpg?v=1732891234&width=500
Bleu Blanc Rouge Classic Fit T-shirt,T-shirt,https://www.amiparis.com/en-us/products/white-cotton-la-plage-ami-classic-fit-t-shirt-sputs029724130,https://www.amiparis.com/cdn/shop/files/f3a7c6bb17748a9f0bc21dc930c472c8_b6da8b1a-cde6-4bcd-a953-bfbdd64ef445.jpg?v=1732890890&width=500
Bleu Blanc Rouge Classic Fit T-shirt,T-shirt,https://www.amiparis.com/en-us/products/black-cotton-la-plage-ami-classic-fit-t-shirt-sputs029724001,https://www.amiparis.com/cdn/shop/files/98cbd383354316b357ff341fd536ff71_95a84617-c391-4685-a594-83f940e453d7.jpg?v=1732895292&width=500
Bomber Jacket,Jacket,https://www.amiparis.com/en-us/products/black-leather-bomber-jacket-ujk080552001,https://www.amiparis.com/cdn/shop/files/bfc18d519b1ee78d0d9b1f2df3bd4d72.jpg?v=1732840038&width=500
Zipped Leather Jacket,Jacket,https://www.amiparis.com/en-us/products/black-leather-zipped-leather-jacket-ujk008552001,https://www.amiparis.com/cdn/shop/files/2c39146bd788b6b52e807d95810489e2_02c9b9fa-74f3-49a6-84e1-fa543d160aac.jpg?v=1732839773&width=500
Red Ami de Coeur Cardigan,Cardigan,https://www.amiparis.com/en-us/products/grey-wool-red-ami-de-coeur-cardigan-fkc111kn0025055,https://www.amiparis.com/cdn/shop/files/af71de8522cd32d3a64020fb696cbb12_cb71ecbf-0d31-48b6-9daa-9a470a3c77e0.jpg?v=1732839801&width=500
Ami de Coeur Embroidery Hoodie,Hoodie,https://www.amiparis.com/en-us/products/ivory-cotton-ami-de-coeur-embroidery-hoodie-usw221pa0018268,https://www.amiparis.com/cdn/shop/files/d04da7c06896c290112398615a6f7562.jpg?v=1732841255&width=500
Ami de Coeur Embroidery T-shirt,T-shirt,https://www.amiparis.com/en-us/products/ivory-jersey-ami-de-coeur-embroidery-t-shirt-uts021pa0015268,https://www.amiparis.com/cdn/shop/files/e9b193b836f9c10275d51076da2a4887_04a0c08c-6695-45e1-9e05-a2790f48ace3.jpg?v=1732841221&width=500
Red Ami de Coeur Crew Neck Sweater,Sweater,https://www.amiparis.com/en-us/products/grey-wool-red-ami-de-coeur-sweater-fks111kn0025055,https://www.amiparis.com/cdn/shop/files/5344f851b510950411a1089b4604bad1.jpg?v=1732851622&width=500
Ami de Coeur Boxy Fit Shirt,Shirt,https://www.amiparis.com/en-us/products/blue-cotton-ami-de-coeur-boxy-fit-shirt-bfush130co0031450,https://www.amiparis.com/cdn/shop/files/ae4d0e1162ee8d55d2222b94fa7ec475_bf4ef16d-4be4-470c-94d6-0f45d82ba47a.jpg?v=1732841518&width=500
Ami de Coeur Sweatshirt,Sweatshirt,https://www.amiparis.com/en-us/products/blue-cotton-ami-de-coeur-sweatshirt-usw003730430,https://www.amiparis.com/cdn/shop/files/93a5affde9f4dd7d875ffec289946b53_523f086d-ad23-4556-8470-254ab35adc70.jpg?v=1732840292&width=500
